Gene_ID	start	end	strand	Annotation	Gene_length_bp	NumberUniqueHits	NormalizeUniquehits_hitsperbp	TotalNumberReads	Pvalue-Essential	AdjPvalue-Essential	FWER-Essential	Pvalue-ImprovedFitness	AdjPvalue-ImprovedFitness	FWER-ImprovedFitness	Library
MPAO1_11395	2372846	2373064	-	transcriptional regulator	219	0	0	0	0.915762919	1	1	0.084237081	0.401903864	1	Ess541
MPAO1_11395	2372846	2373064	-	transcriptional regulator	219	0	0	0	0.980642206	1	1	0.019357794	0.184118302	1	Ess538
MPAO1_11395	2372846	2373064	-	transcriptional regulator	219	0.0	0.0	0.0	0.9463543824989676	1.0	1.0	0.05364561750103236	0.31691350720710376	1.0	Ess540
MPAO1_11395	2372846	2373064	-	transcriptional regulator	219	0.0	0.0	0.0	0.9749270579973269	1.0	1.0	0.02507294200267307	0.22604103234925202	1.0	Ess539
MPAO1_11400	2373073	2373630	-	DUF2975 domain-containing protein	558	0	0	0	0.884089588	1	1	0.115910412	0.400071287	1	Ess541
MPAO1_11400	2373073	2373630	-	DUF2975 domain-containing protein	558	0	0	0	0.973004421	1	1	0.026995579	0.156489165	1	Ess538
MPAO1_11400	2373073	2373630	-	DUF2975 domain-containing protein	558	0.0	0.0	0.0	0.9257107705146099	1.0	1.0	0.07428922948539007	0.3090389886165059	1.0	Ess540
MPAO1_11400	2373073	2373630	-	DUF2975 domain-containing protein	558	0.0	0.0	0.0	0.9650747955250746	1.0	1.0	0.03492520447492542	0.1953285936285553	1.0	Ess539
MPAO1_11405	2373802	2375601	-	carbohydrate-binding protein	1800	0	0	0	0.521428304	1	1	0.478571696	0.50731189	1	Ess541
MPAO1_11405	2373802	2375601	-	carbohydrate-binding protein	1800	0	0	0	0.865323106	1	1	0.134676894	0.14749968	1	Ess538
MPAO1_11405	2373802	2375601	-	carbohydrate-binding protein	1800	0.0	0.0	0.0	0.6649639519875312	1.0	1.0	0.3350360480124688	0.36028940545504784	1.0	Ess540
MPAO1_11405	2373802	2375601	-	carbohydrate-binding protein	1800	0.0	0.0	0.0	0.8286930888669626	1.0	1.0	0.17130691113303742	0.18719874021937052	1.0	Ess539
MPAO1_11410	2375679	2376338	-	hypothetical protein	660	0	0	0	0.831274415	1	1	0.168725585	0.392468931	1	Ess541
MPAO1_11410	2375679	2376338	-	hypothetical protein	660	0	0	0	0.959781159	1	1	0.040218841	0.130323233	1	Ess538
MPAO1_11410	2375679	2376338	-	hypothetical protein	660	0.0	0.0	0.0	0.8906621055928714	1.0	1.0	0.1093378944071286	0.29133642036496005	1.0	Ess540
MPAO1_11410	2375679	2376338	-	hypothetical protein	660	0.0	0.0	0.0	0.9480723050404088	1.0	1.0	0.05192769495959115	0.16534723237945656	1.0	Ess539
MPAO1_11415	2376493	2377101	+	flavodoxin family protein	609	0	0	0	0.823991477	1	1	0.176008523	0.389818425	1	Ess541
MPAO1_11415	2376493	2377101	+	flavodoxin family protein	609	0	0	0	0.957906849	1	1	0.042093151	0.127406561	1	Ess538
MPAO1_11415	2376493	2377101	+	flavodoxin family protein	609	0.0	0.0	0.0	0.885764672045719	1.0	1.0	0.11423532795428104	0.28769291247440615	1.0	Ess540
MPAO1_11415	2376493	2377101	+	flavodoxin family protein	609	0.0	0.0	0.0	0.945667954699707	1.0	1.0	0.05433204530029301	0.16178508727209845	1.0	Ess539
MPAO1_11420	2377155	2377499	-	XRE family transcriptional regulator	345	0	0	0	0.853511737	1	1	0.146488263	0.391034519	1	Ess541
MPAO1_11420	2377155	2377499	-	XRE family transcriptional regulator	345	0	0	0	0.965426123	1	1	0.034573877	0.136209952	1	Ess538
MPAO1_11420	2377155	2377499	-	XRE family transcriptional regulator	345	0.0	0.0	0.0	0.9055174747369944	1.0	1.0	0.0944825252630056	0.29462508408273047	1.0	Ess540
MPAO1_11420	2377155	2377499	-	XRE family transcriptional regulator	345	0.0	0.0	0.0	0.9553220964765943	1.0	1.0	0.044677903523405726	0.17232068038751894	1.0	Ess539
MPAO1_11425	2377907	2378305	+	hypothetical protein	399	0	0	0	0.846033974	1	1	0.153966026	0.391441308	1	Ess541
MPAO1_11425	2377907	2378305	+	hypothetical protein	399	0	0	0	0.963540789	1	1	0.036459211	0.134193639	1	Ess538
MPAO1_11425	2377907	2378305	+	hypothetical protein	399	0.0	0.0	0.0	0.9005383568083634	1.0	1.0	0.09946164319163664	0.29393440858745107	1.0	Ess540
MPAO1_11425	2377907	2378305	+	hypothetical protein	399	0.0	0.0	0.0	0.9528993603667724	1.0	1.0	0.04710063963322764	0.1699555308558085	1.0	Ess539
MPAO1_11430	2378386	2379267	+	hypothetical protein	882	0	0	0	0.838621724	1	1	0.161378276	0.392950085	1	Ess541
MPAO1_11430	2378386	2379267	+	hypothetical protein	882	0	0	0	0.961659137	1	1	0.038340863	0.132803532	1	Ess538
MPAO1_11430	2378386	2379267	+	hypothetical protein	882	0.0	0.0	0.0	0.8955866172750023	1.0	1.0	0.10441338272499767	0.29365639409451494	1.0	Ess540
MPAO1_11430	2378386	2379267	+	hypothetical protein	882	0.0	0.0	0.0	0.9504827684153233	1.0	1.0	0.04951723158467669	0.16843882364278331	1.0	Ess539
MPAO1_11435	2379349	2380305	+	hypothetical protein	957	0	0	0	0.919380946	1	1	0.080619054	0.116776441	1	Ess538
MPAO1_11435	2379349	2380305	+	hypothetical protein	957	0.0	0.0	0.0	0.8965615976150002	1.0	1.0	0.1034384023849998	0.1487670489892412	1.0	Ess539
MPAO1_11435	2379349	2380305	+	hypothetical protein	957	1	0.00116144	146	0.945290205	1	1	0.054709795	0.364607906	1	Ess541
MPAO1_11435	2379349	2380305	+	hypothetical protein	957	1.0	0.0011614401858304297	77.0	0.9764812422936635	1.0	1.0	0.02351875770633649	0.2862179250473	1.0	Ess540
MPAO1_11440	2380356	2381639	-	FAD-binding oxidoreductase	1284	0	0	0	0.877244984	1	1	0.122755016	0.138733702	1	Ess538
MPAO1_11440	2380356	2381639	-	FAD-binding oxidoreductase	1284	0.0	0.0	0.0	0.6911311130151492	1.0	1.0	0.3088688869848508	0.3408168420681346	1.0	Ess540
MPAO1_11440	2380356	2381639	-	FAD-binding oxidoreductase	1284	0.0	0.0	0.0	0.8435546624866753	1.0	1.0	0.15644533751332468	0.17626714470065602	1.0	Ess539
MPAO1_11440	2380356	2381639	-	FAD-binding oxidoreductase	1284	1	8.65E-04	25	0.882958883	1	1	0.117041117	0.380092645	1	Ess541
MPAO1_11445	2381631	2381744	+	oxidoreductase	114	0	0	0	0.915762919	1	1	0.084237081	0.401903864	1	Ess541
MPAO1_11445	2381631	2381744	+	oxidoreductase	114	0	0	0	0.980642206	1	1	0.019357794	0.184118302	1	Ess538
MPAO1_11445	2381631	2381744	+	oxidoreductase	114	0.0	0.0	0.0	0.9463543824989676	1.0	1.0	0.05364561750103236	0.31691350720710376	1.0	Ess540
MPAO1_11445	2381631	2381744	+	oxidoreductase	114	0.0	0.0	0.0	0.9749270579973269	1.0	1.0	0.02507294200267307	0.22604103234925202	1.0	Ess539
MPAO1_11450	2381823	2381899	+	tRNA-Val	77	0	0	0	0.956955025	1	1	0.043044975	0.371539449	1	Ess541
MPAO1_11450	2381823	2381899	+	tRNA-Val	77	0	0	0	0.990273804	1	1	0.009726196	0.223322584	1	Ess538
MPAO1_11450	2381823	2381899	+	tRNA-Val	77	0.0	0.0	0.0	0.972807474528731	1.0	1.0	0.027192525471269047	0.3038738873006073	1.0	Ess540
MPAO1_11450	2381823	2381899	+	tRNA-Val	77	0.0	0.0	0.0	0.9873839465969289	1.0	1.0	0.012616053403071148	0.2677153859323184	1.0	Ess539
MPAO1_11455	2382091	2382528	+	DUF3592 domain-containing protein	438	0	0	0	0.831274415	1	1	0.168725585	0.392468931	1	Ess541
MPAO1_11455	2382091	2382528	+	DUF3592 domain-containing protein	438	0	0	0	0.959781159	1	1	0.040218841	0.130323233	1	Ess538
MPAO1_11455	2382091	2382528	+	DUF3592 domain-containing protein	438	0.0	0.0	0.0	0.8906621055928714	1.0	1.0	0.1093378944071286	0.29133642036496005	1.0	Ess540
MPAO1_11455	2382091	2382528	+	DUF3592 domain-containing protein	438	0.0	0.0	0.0	0.9480723050404088	1.0	1.0	0.05192769495959115	0.16534723237945656	1.0	Ess539
MPAO1_11460	2382533	2383120	+	hypothetical protein	588	0	0	0	0.838621724	1	1	0.161378276	0.392950085	1	Ess541
MPAO1_11460	2382533	2383120	+	hypothetical protein	588	0	0	0	0.961659137	1	1	0.038340863	0.132803532	1	Ess538
MPAO1_11460	2382533	2383120	+	hypothetical protein	588	0.0	0.0	0.0	0.8955866172750023	1.0	1.0	0.10441338272499767	0.29365639409451494	1.0	Ess540
MPAO1_11460	2382533	2383120	+	hypothetical protein	588	0.0	0.0	0.0	0.9504827684153233	1.0	1.0	0.04951723158467669	0.16843882364278331	1.0	Ess539
MPAO1_11465	2383319	2383840	+	hypothetical protein	522	1	0.00212766	24	0.998704227	1	1	0.001295773	0.101554049	1	Ess538
MPAO1_11465	2383319	2383840	+	hypothetical protein	522	1.0	0.002127659574468085	118.0	0.9978358143485455	1.0	1.0	0.0021641856514544866	0.13827264412227688	1.0	Ess539
MPAO1_11465	2383319	2383840	+	hypothetical protein	522	1.0	0.002127659574468085	195.0	0.9903135125778636	1.0	1.0	0.009686487422136403	0.2286633456518786	1.0	Ess540
MPAO1_11465	2383319	2383840	+	hypothetical protein	522	2	0.004255319	652	0.998319451	1	1	0.001680549	0.11759841	1	Ess541
MPAO1_11470	2383933	2384103	-	hypothetical protein	171	0	0	0	0.940260383	1	1	0.059739617	0.377580073	1	Ess541
MPAO1_11470	2383933	2384103	-	hypothetical protein	171	0	0	0	0.986409865	1	1	0.013590135	0.204303876	1	Ess538
MPAO1_11470	2383933	2384103	-	hypothetical protein	171	0.0	0.0	0.0	0.962138644122878	1.0	1.0	0.03786135587712203	0.31522528306759673	1.0	Ess540
MPAO1_11470	2383933	2384103	-	hypothetical protein	171	0.0	0.0	0.0	0.9823822044016649	1.0	1.0	0.017617795598335095	0.24481655443738462	1.0	Ess539
MPAO1_11475	2384190	2384588	+	hypothetical protein	399	0	0	0	0.788522784	1	1	0.211477216	0.38748849	1	Ess541
MPAO1_11475	2384190	2384588	+	hypothetical protein	399	0	0	0	0.948590059	1	1	0.051409941	0.119159161	1	Ess538
MPAO1_11475	2384190	2384588	+	hypothetical protein	399	0.0	0.0	0.0	0.8616784936395655	1.0	1.0	0.1383215063604345	0.28007365290617775	1.0	Ess540
MPAO1_11475	2384190	2384588	+	hypothetical protein	399	0.0	0.0	0.0	0.9337373572816425	1.0	1.0	0.06626264271835747	0.1515532349799631	1.0	Ess539
MPAO1_11480	2384595	2385620	-	sensor domain-containing diguanylate cyclase	1026	0	0	0	0.655478816	1	1	0.344521184	0.423482961	1	Ess541
MPAO1_11480	2384595	2385620	-	sensor domain-containing diguanylate cyclase	1026	0	0	0	0.910438867	1	1	0.089561133	0.119972731	1	Ess538
MPAO1_11480	2384595	2385620	-	sensor domain-containing diguanylate cyclase	1026	0.0	0.0	0.0	0.7674643814891091	1.0	1.0	0.23253561851089088	0.2964955239928453	1.0	Ess540
MPAO1_11480	2384595	2385620	-	sensor domain-containing diguanylate cyclase	1026	0.0	0.0	0.0	0.8852505286203466	1.0	1.0	0.11474947137965341	0.15284327957616195	1.0	Ess539
MPAO1_11485	2385952	2386191	+	hypothetical protein	240	0	0	0	0.923856989	1	1	0.076143011	0.401406831	1	Ess541
MPAO1_11485	2385952	2386191	+	hypothetical protein	240	0	0	0	0.982561002	1	1	0.017438998	0.194140964	1	Ess538
MPAO1_11485	2385952	2386191	+	hypothetical protein	240	0.0	0.0	0.0	0.9515868193375707	1.0	1.0	0.04841318066242928	0.32227936119338535	1.0	Ess540
MPAO1_11485	2385952	2386191	+	hypothetical protein	240	0.0	0.0	0.0	0.9774057992853298	1.0	1.0	0.02259420071467022	0.23800844408751173	1.0	Ess539
MPAO1_11490	2386278	2387057	+	PhzF family phenazine biosynthesis protein	780	0	0	0	0.802523273	1	1	0.197476727	0.388606697	1	Ess541
MPAO1_11490	2386278	2387057	+	PhzF family phenazine biosynthesis protein	780	0	0	0	0.952305851	1	1	0.047694149	0.122797287	1	Ess538
MPAO1_11490	2386278	2387057	+	PhzF family phenazine biosynthesis protein	780	0.0	0.0	0.0	0.8712333553730242	1.0	1.0	0.12876664462697585	0.28411799441342495	1.0	Ess540
MPAO1_11490	2386278	2387057	+	PhzF family phenazine biosynthesis protein	780	0.0	0.0	0.0	0.9384914270502968	1.0	1.0	0.061508572949703244	0.15604117039203955	1.0	Ess539
MPAO1_11495	2387079	2387489	+	NUDIX domain-containing protein	411	0	0	0	0.899786898	1	1	0.100213102	0.40318454	1	Ess541
MPAO1_11495	2387079	2387489	+	NUDIX domain-containing protein	411	0	0	0	0.976815849	1	1	0.023184151	0.170345551	1	Ess538
MPAO1_11495	2387079	2387489	+	NUDIX domain-containing protein	411	0.0	0.0	0.0	0.9359756645356744	1.0	1.0	0.06402433546432562	0.31598240458380017	1.0	Ess540
MPAO1_11495	2387079	2387489	+	NUDIX domain-containing protein	411	0.0	0.0	0.0	0.9699884180487068	1.0	1.0	0.030011581951293165	0.2105108337824597	1.0	Ess539
MPAO1_11500	2387641	2388123	-	hypothetical protein	483	0	0	0	0.846033974	1	1	0.153966026	0.391441308	1	Ess541
MPAO1_11500	2387641	2388123	-	hypothetical protein	483	0	0	0	0.963540789	1	1	0.036459211	0.134193639	1	Ess538
MPAO1_11500	2387641	2388123	-	hypothetical protein	483	0.0	0.0	0.0	0.9005383568083634	1.0	1.0	0.09946164319163664	0.29393440858745107	1.0	Ess540
MPAO1_11500	2387641	2388123	-	hypothetical protein	483	0.0	0.0	0.0	0.9528993603667724	1.0	1.0	0.04710063963322764	0.1699555308558085	1.0	Ess539
MPAO1_11505	2388129	2389097	-	enoyl-CoA hydratase/isomerase family protein	969	0	0	0	0.747969827	1	1	0.252030173	0.392017294	1	Ess541
MPAO1_11505	2388129	2389097	-	enoyl-CoA hydratase/isomerase family protein	969	0	0	0	0.937529448	1	1	0.062470552	0.115982914	1	Ess538
MPAO1_11505	2388129	2389097	-	enoyl-CoA hydratase/isomerase family protein	969	0.0	0.0	0.0	0.8336380561590307	1.0	1.0	0.16636194384096925	0.2795527461112685	1.0	Ess540
MPAO1_11505	2388129	2389097	-	enoyl-CoA hydratase/isomerase family protein	969	0.0	0.0	0.0	0.9196191553619372	1.0	1.0	0.08038084463806283	0.1477881153526848	1.0	Ess539
MPAO1_11510	2389185	2389766	+	TetR/AcrR family transcriptional regulator	582	0	0	0	0.884089588	1	1	0.115910412	0.400071287	1	Ess541
MPAO1_11510	2389185	2389766	+	TetR/AcrR family transcriptional regulator	582	0	0	0	0.973004421	1	1	0.026995579	0.156489165	1	Ess538
MPAO1_11510	2389185	2389766	+	TetR/AcrR family transcriptional regulator	582	0.0	0.0	0.0	0.9257107705146099	1.0	1.0	0.07428922948539007	0.3090389886165059	1.0	Ess540
MPAO1_11510	2389185	2389766	+	TetR/AcrR family transcriptional regulator	582	0.0	0.0	0.0	0.9650747955250746	1.0	1.0	0.03492520447492542	0.1953285936285553	1.0	Ess539
MPAO1_11515	2390108	2391007	+	Dyp-type peroxidase	900	0	0	0	0.747969827	1	1	0.252030173	0.392017294	1	Ess541
MPAO1_11515	2390108	2391007	+	Dyp-type peroxidase	900	0	0	0	0.937529448	1	1	0.062470552	0.115982914	1	Ess538
MPAO1_11515	2390108	2391007	+	Dyp-type peroxidase	900	0.0	0.0	0.0	0.8336380561590307	1.0	1.0	0.16636194384096925	0.2795527461112685	1.0	Ess540
MPAO1_11515	2390108	2391007	+	Dyp-type peroxidase	900	0.0	0.0	0.0	0.9196191553619372	1.0	1.0	0.08038084463806283	0.1477881153526848	1.0	Ess539
MPAO1_11520	2391055	2391750	-	alpha/beta hydrolase	696	0	0	0	0.937529448	1	1	0.062470552	0.115982914	1	Ess538
MPAO1_11520	2391055	2391750	-	alpha/beta hydrolase	696	0.0	0.0	0.0	0.9196191553619372	1.0	1.0	0.08038084463806283	0.1477881153526848	1.0	Ess539
MPAO1_11520	2391055	2391750	-	alpha/beta hydrolase	696	1.0	0.001597444089456869	10.0	0.9857424182675047	1.0	1.0	0.01425758173249525	0.25786481668802175	1.0	Ess540
MPAO1_11520	2391055	2391750	-	alpha/beta hydrolase	696	2	0.003194888	21	0.996985425	1	1	0.003014575	0.152755807	1	Ess541
MPAO1_11525	2392081	2392290	+	hypothetical protein	210	0	0	0	0.923856989	1	1	0.076143011	0.401406831	1	Ess541
MPAO1_11525	2392081	2392290	+	hypothetical protein	210	0	0	0	0.982561002	1	1	0.017438998	0.194140964	1	Ess538
MPAO1_11525	2392081	2392290	+	hypothetical protein	210	0.0	0.0	0.0	0.9515868193375707	1.0	1.0	0.04841318066242928	0.32227936119338535	1.0	Ess540
MPAO1_11525	2392081	2392290	+	hypothetical protein	210	0.0	0.0	0.0	0.9774057992853298	1.0	1.0	0.02259420071467022	0.23800844408751173	1.0	Ess539
MPAO1_11530	2392305	2392493	-	hypothetical protein	189	0	0	0	0.940260383	1	1	0.059739617	0.377580073	1	Ess541
MPAO1_11530	2392305	2392493	-	hypothetical protein	189	0	0	0	0.986409865	1	1	0.013590135	0.204303876	1	Ess538
MPAO1_11530	2392305	2392493	-	hypothetical protein	189	0.0	0.0	0.0	0.962138644122878	1.0	1.0	0.03786135587712203	0.31522528306759673	1.0	Ess540
MPAO1_11530	2392305	2392493	-	hypothetical protein	189	0.0	0.0	0.0	0.9823822044016649	1.0	1.0	0.017617795598335095	0.24481655443738462	1.0	Ess539
MPAO1_11535	2392763	2392972	+	hypothetical protein	210	0	0	0	0.907739763	1	1	0.092260237	0.40410259	1	Ess541
MPAO1_11535	2392763	2392972	+	hypothetical protein	210	0	0	0	0.978727158	1	1	0.021272842	0.177112985	1	Ess538
MPAO1_11535	2392763	2392972	+	hypothetical protein	210	0.0	0.0	0.0	0.9411507169660548	1.0	1.0	0.05884928303394521	0.3176456250445638	1.0	Ess540
MPAO1_11535	2392763	2392972	+	hypothetical protein	210	0.0	0.0	0.0	0.9724546028991312	1.0	1.0	0.027545397100868785	0.21850451303496182	1.0	Ess539
MPAO1_11540	2393084	2393428	+	cupin domain-containing protein	345	2	0.006430868	295	0.999413384	1	1	5.87E-04	0.060493454	1	Ess541
MPAO1_11540	2393084	2393428	+	cupin domain-containing protein	345	2	0.006430868	654	0.999992951	1	1	7.05E-06	0.001479877	0.041436568	Ess538
MPAO1_11540	2393084	2393428	+	cupin domain-containing protein	345	2.0	0.006430868167202572	132.0	0.9998491884087221	1.0	1.0	1.5081159127794397E-4	0.029549017784391823	0.8864705335317546	Ess540
MPAO1_11540	2393084	2393428	+	cupin domain-containing protein	345	2.0	0.006430868167202572	996.0	0.9999846688039281	1.0	1.0	1.5331196071888264E-5	0.0027308112275927035	0.09011677051055922	Ess539
MPAO1_11545	2393471	2393887	-	hypothetical protein	417	1	0.002666667	216	0.999141674	1	1	8.58E-04	0.08008322	1	Ess538
MPAO1_11545	2393471	2393887	-	hypothetical protein	417	1.0	0.0026666666666666666	24.0	0.9935082100830739	1.0	1.0	0.006491789916926116	0.19874344339422764	1.0	Ess540
MPAO1_11545	2393471	2393887	-	hypothetical protein	417	1.0	0.0026666666666666666	367.0	0.9985636621951466	1.0	1.0	0.0014363378048534159	0.10296089776741926	1.0	Ess539
MPAO1_11545	2393471	2393887	-	hypothetical protein	417	2	0.005333333	67	0.999085831	1	1	9.14E-04	0.083960733	1	Ess541
MPAO1_11550	2393999	2395276	-	"outer membrane porin, OprD family"	1278	0	0	0	0.90158376	1	1	0.09841624	0.124379845	1	Ess538
MPAO1_11550	2393999	2395276	-	"outer membrane porin, OprD family"	1278	4	0.003478261	149	0.999895609	1	1	1.04E-04	0.01804741	0.613611931	Ess541
MPAO1_11550	2393999	2395276	-	outer membrane porin, OprD family	1278	0.0	0.0	0.0	0.8740821606761754	1.0	1.0	0.1259178393238246	0.15848930611251413	1.0	Ess539
MPAO1_11550	2393999	2395276	-	outer membrane porin, OprD family	1278	3.0	0.0026086956521739132	109.0	0.999784108879591	1.0	1.0	2.1589112040898417E-4	0.03965650018012528	1.0	Ess540
MPAO1_11555	2395641	2395955	+	hypothetical protein	315	0	0	0	0.89190371	1	1	0.10809629	0.406259586	1	Ess541
MPAO1_11555	2395641	2395955	+	hypothetical protein	315	0	0	0	0.974908272	1	1	0.025091728	0.164608455	1	Ess538
MPAO1_11555	2395641	2395955	+	hypothetical protein	315	0.0	0.0	0.0	0.9308290678745712	1.0	1.0	0.0691709321254288	0.3137243356738198	1.0	Ess540
MPAO1_11555	2395641	2395955	+	hypothetical protein	315	0.0	0.0	0.0	0.9675284875444476	1.0	1.0	0.032471512455552354	0.20457400880357635	1.0	Ess539
MPAO1_11560	2396166	2397053	-	LysR family transcriptional regulator	888	0	0	0	0.75458084	1	1	0.24541916	0.389253595	1	Ess541
MPAO1_11560	2396166	2397053	-	LysR family transcriptional regulator	888	0	0	0	0.939363886	1	1	0.060636114	0.11572048	1	Ess538
MPAO1_11560	2396166	2397053	-	LysR family transcriptional regulator	888	0.0	0.0	0.0	0.838247279253227	1.0	1.0	0.16175272074677305	0.27800657676886903	1.0	Ess540
MPAO1_11560	2396166	2397053	-	LysR family transcriptional regulator	888	0.0	0.0	0.0	0.9219572769177348	1.0	1.0	0.07804272308226523	0.14740845960075677	1.0	Ess539
MPAO1_11565	2397156	2397599	+	PACE efflux transporter	444	0	0	0	0.823991477	1	1	0.176008523	0.389818425	1	Ess541
MPAO1_11565	2397156	2397599	+	PACE efflux transporter	444	0	0	0	0.957906849	1	1	0.042093151	0.127406561	1	Ess538
MPAO1_11565	2397156	2397599	+	PACE efflux transporter	444	0.0	0.0	0.0	0.885764672045719	1.0	1.0	0.11423532795428104	0.28769291247440615	1.0	Ess540
MPAO1_11565	2397156	2397599	+	PACE efflux transporter	444	0.0	0.0	0.0	0.945667954699707	1.0	1.0	0.05433204530029301	0.16178508727209845	1.0	Ess539
MPAO1_11570	2397738	2398172	+	3-isopropylmalate dehydratase large subunit	435	0	0	0	0.802523273	1	1	0.197476727	0.388606697	1	Ess541
MPAO1_11570	2397738	2398172	+	3-isopropylmalate dehydratase large subunit	435	0	0	0	0.952305851	1	1	0.047694149	0.122797287	1	Ess538
MPAO1_11570	2397738	2398172	+	3-isopropylmalate dehydratase large subunit	435	0.0	0.0	0.0	0.8712333553730242	1.0	1.0	0.12876664462697585	0.28411799441342495	1.0	Ess540
MPAO1_11570	2397738	2398172	+	3-isopropylmalate dehydratase large subunit	435	0.0	0.0	0.0	0.9384914270502968	1.0	1.0	0.061508572949703244	0.15604117039203955	1.0	Ess539
MPAO1_11575	2398225	2398695	-	ecotin	471	0.0	0.0	0.0	0.885764672045719	1.0	1.0	0.11423532795428104	0.28769291247440615	1.0	Ess540
MPAO1_11575	2398225	2398695	-	ecotin	471	1	0.002364066	17	0.98421612	1	1	0.01578388	0.293600151	1	Ess541
MPAO1_11575	2398225	2398695	-	ecotin	471	1	0.002364066	48	0.999141674	1	1	8.58E-04	0.08008322	1	Ess538
MPAO1_11575	2398225	2398695	-	ecotin	471	1.0	0.002364066193853428	149.0	0.9985636621951466	1.0	1.0	0.0014363378048534159	0.10296089776741926	1.0	Ess539
MPAO1_11580	2399044	2399274	-	DUF2789 domain-containing protein	231	0	0	0	0.965413176	1	1	0.034586824	0.354801663	1	Ess541
MPAO1_11580	2399044	2399274	-	DUF2789 domain-containing protein	231	0	0	0	0.992211445	1	1	0.007788555	0.21800535	1	Ess538
MPAO1_11580	2399044	2399274	-	DUF2789 domain-containing protein	231	0.0	0.0	0.0	0.9781861717279254	1.0	1.0	0.021813828272074565	0.29274356754167646	1.0	Ess540
MPAO1_11580	2399044	2399274	-	DUF2789 domain-containing protein	231	0.0	0.0	0.0	0.9898943593867519	1.0	1.0	0.010105640613248146	0.2628360863923566	1.0	Ess539
MPAO1_11585	2399453	2399650	+	hypothetical protein	198	0	0	0	0.948570977	1	1	0.051429023	0.380730224	1	Ess541
MPAO1_11585	2399453	2399650	+	hypothetical protein	198	0	0	0	0.988339946	1	1	0.011660054	0.219672429	1	Ess538
MPAO1_11585	2399453	2399650	+	hypothetical protein	198	0.0	0.0	0.0	0.9674583528688324	1.0	1.0	0.032541647131167584	0.31512323202142184	1.0	Ess540
MPAO1_11585	2399453	2399650	+	hypothetical protein	198	0.0	0.0	0.0	0.9848799003171437	1.0	1.0	0.015120099682856325	0.2637268425395533	1.0	Ess539
MPAO1_11590	2399716	2400045	-	DUF883 domain-containing protein	330	0	0	0	0.89190371	1	1	0.10809629	0.406259586	1	Ess541
MPAO1_11590	2399716	2400045	-	DUF883 domain-containing protein	330	0	0	0	0.974908272	1	1	0.025091728	0.164608455	1	Ess538
MPAO1_11590	2399716	2400045	-	DUF883 domain-containing protein	330	0.0	0.0	0.0	0.9308290678745712	1.0	1.0	0.0691709321254288	0.3137243356738198	1.0	Ess540
MPAO1_11590	2399716	2400045	-	DUF883 domain-containing protein	330	0.0	0.0	0.0	0.9675284875444476	1.0	1.0	0.032471512455552354	0.20457400880357635	1.0	Ess539
MPAO1_11595	2400156	2400530	-	DUF5064 family protein	375	0	0	0	0.868666127	1	1	0.131333873	0.393466109	1	Ess541
MPAO1_11595	2400156	2400530	-	DUF5064 family protein	375	0	0	0	0.969207865	1	1	0.030792135	0.144220054	1	Ess538
MPAO1_11595	2400156	2400530	-	DUF5064 family protein	375	0.0	0.0	0.0	0.9155584521226523	1.0	1.0	0.0844415478773477	0.3002706705523592	1.0	Ess540
MPAO1_11595	2400156	2400530	-	DUF5064 family protein	375	0.0	0.0	0.0	0.9601860636968935	1.0	1.0	0.03981393630310648	0.18127522663800147	1.0	Ess539
MPAO1_11600	2400666	2401109	+	DedA family protein	444	0	0	0	0.89190371	1	1	0.10809629	0.406259586	1	Ess541
MPAO1_11600	2400666	2401109	+	DedA family protein	444	0	0	0	0.974908272	1	1	0.025091728	0.164608455	1	Ess538
MPAO1_11600	2400666	2401109	+	DedA family protein	444	0.0	0.0	0.0	0.9308290678745712	1.0	1.0	0.0691709321254288	0.3137243356738198	1.0	Ess540
MPAO1_11600	2400666	2401109	+	DedA family protein	444	0.0	0.0	0.0	0.9675284875444476	1.0	1.0	0.032471512455552354	0.20457400880357635	1.0	Ess539
MPAO1_11605	2401265	2401582	+	hypothetical protein	318	0	0	0	0.907739763	1	1	0.092260237	0.40410259	1	Ess541
MPAO1_11605	2401265	2401582	+	hypothetical protein	318	0	0	0	0.978727158	1	1	0.021272842	0.177112985	1	Ess538
MPAO1_11605	2401265	2401582	+	hypothetical protein	318	0.0	0.0	0.0	0.9411507169660548	1.0	1.0	0.05884928303394521	0.3176456250445638	1.0	Ess540
MPAO1_11605	2401265	2401582	+	hypothetical protein	318	0.0	0.0	0.0	0.9724546028991312	1.0	1.0	0.027545397100868785	0.21850451303496182	1.0	Ess539
MPAO1_11610	2401572	2402471	-	YihY/virulence factor BrkB family protein	900	0	0	0	0.903347864	1	1	0.096652136	0.123397319	1	Ess538
MPAO1_11610	2401572	2402471	-	YihY/virulence factor BrkB family protein	900	0.0	0.0	0.0	0.7507230452663717	1.0	1.0	0.24927695473362832	0.3046891120657657	1.0	Ess540
MPAO1_11610	2401572	2402471	-	YihY/virulence factor BrkB family protein	900	0.0	0.0	0.0	0.8763045049254214	1.0	1.0	0.12369549507457855	0.15720694487532383	1.0	Ess539
MPAO1_11610	2401572	2402471	-	YihY/virulence factor BrkB family protein	900	1	0.001234568	15	0.923651235	1	1	0.076348765	0.37429361	1	Ess541
MPAO1_11615	2402694	2402927	+	DUF3509 domain-containing protein	234	0	0	0	0.982561002	1	1	0.017438998	0.194140964	1	Ess538
